time,open,high,low,close,volume,volume_spike,price_change,high_low_range,price_volatility,anomaly,event_type
17:00:00,0.856445,0.856875,0.855775,0.855955,25331.17022407056,True,-0.0005779671901452454,0.0012853845929129747,0.014367590365088431,-1,Hidden Accumulation
18:00:00,0.85595,0.8563000000000001,0.8555699999999999,0.8560049999999999,14085.460125565536,False,5.841428579755892e-05,0.0008532323480254328,0.01370638125040451,-1,Other
19:00:00,0.856,0.8573500000000001,0.855805,0.855905,25796.810102343567,True,-0.00011682174753635532,0.0018053178001998336,0.01369754263788364,-1,Hidden Accumulation
20:00:00,0.8558950000000001,0.8560749999999999,0.8552649999999999,0.855545,19790.060109734542,False,-0.0004206074272261606,0.0009470748832233021,0.0011074943061321878,-1,Other
21:00:00,0.8555550000000001,0.856025,0.855415,0.8559749999999999,16885.820061557013,False,0.0005026036035509218,0.0007131041658142532,0.0011139914813610697,-1,Other
03:00:00,0.861055,0.86136,0.860975,0.86136,3156.500038743026,False,0.0003425989907848148,0.00044716745550099445,0.01657483948634754,-1,Other
04:00:00,0.861375,0.861515,0.8610249999999999,0.8610500000000001,2796.450044870382,False,-0.0003598959784525402,0.0005690891669813321,0.016568251382390573,-1,Other
05:00:00,0.8610450000000001,0.861105,0.86046,0.860795,8583.950076460853,False,-0.0002961500493584568,0.0007495990516700448,0.016543166940114925,-1,Other
06:00:00,0.8607899999999999,0.861255,0.860035,0.8602449999999999,10783.56018793585,False,-0.0006389442317857874,0.001418546919602108,0.01652450546963431,-1,Other
07:00:00,0.8602350000000001,0.86065,0.859305,0.8593299999999999,8950.46019661428,False,-0.0010636504716680095,0.0015652184032445297,0.016519661092260635,-1,Other
08:00:00,0.859375,0.85963,0.8578399999999999,0.85904,8172.520176649107,False,-0.000337472216726864,0.002086636202555336,0.016524979697858648,-1,Other
09:00:00,0.85907,0.8591,0.8579399999999999,0.85806,10340.620161890994,False,-0.0011408083441981631,0.0013520759027438399,0.016509811664740495,-1,Other
